id,cell_type,classification_system,pt_supervoxel_id,pt_root_id
84875,6P-IT,excitatory_neuron,114020043263794705,864691135618510223
84876,6P-IT,excitatory_neuron,114020386794340959,864691135616604009
84877,6P-IT,excitatory_neuron,114302205435277720,864691135468387724
84878,oligo,nonneuron,112119674921139279,864691135561418482
84879,6P-IT,excitatory_neuron,112330781154062269,864691135740996203
84880,6P-IT,excitatory_neuron,112332636579501396,864691135884664176
84881,6P-IT,excitatory_neuron,112331811945814188,864691135941113972
84882,6P-CT,excitatory_neuron,112473236629333017,864691135359704920
84883,6P-IT,excitatory_neuron,112542986898287875,864691135925985806
84884,6P-IT,excitatory_neuron,112682693594308424,864691134940701795
84885,OPC,nonneuron,112683380722126096,864691135782903347
84886,6P-IT,excitatory_neuron,112894074704568057,864691136443757443
84887,microglia,nonneuron,112893662388018204,864691135865898117
84888,6P-IT,excitatory_neuron,112964512168364591,864691135776698285
84889,oligo,nonneuron,112965336802174936,864691135462230685
84890,6P-IT,excitatory_neuron,113105387095853801,864691135156350820
84891,6P-IT,excitatory_neuron,113106417887629973,864691135969689701
84892,oligo,nonneuron,113035911704853700,864691135386391681
84894,6P-IT,excitatory_neuron,113387549200147828,864691135213875000
84895,6P-IT,excitatory_neuron,113387755425587321,864691135699272482
84896,6P-IT,excitatory_neuron,113528767791563934,864691136124381478
84897,6P-IT,excitatory_neuron,113527736999495497,864691135292742326
84898,6P-IT,excitatory_neuron,113598449341143407,864691136371729032
84899,astrocyte,nonneuron,113599067749523586,864691135754126285
84900,6P-IT,excitatory_neuron,113667993518583878,864691136951597023
84901,6P-IT,excitatory_neuron,113809418067897856,864691135257123759
84902,6P-IT,excitatory_neuron,113809418134844300,864691135368060921
84903,6P-CT,excitatory_neuron,113808799659284386,864691135374255816
84904,6P-CT,excitatory_neuron,113951048909463665,864691135488973626
84905,6P-IT,excitatory_neuron,113949399709031410,864691135754401997
84906,5P-NP,excitatory_neuron,114021486439883548,864691135472834354
84907,6P-IT,excitatory_neuron,114089931038605510,864691135989165568
84908,6P-IT,excitatory_neuron,114090205849935601,864691135909760425
84909,6P-IT,excitatory_neuron,114090549514321538,864691136380640725
84910,oligo,nonneuron,112120087372222391,864691135609459719
84911,6P-CT,excitatory_neuron,112260824793674460,864691136617535195
84912,astrocyte,nonneuron,112262267902558858,864691135571280933
84914,6P-IT,excitatory_neuron,112330781287995317,864691136056363992
84915,6P-IT,excitatory_neuron,112402593074184801,864691135571652845
84916,6P-IT,excitatory_neuron,112401631068514550,864691135783192371
84917,6P-IT,excitatory_neuron,112472412129634132,864691135517916554
84918,6P-IT,excitatory_neuron,112542231050885045,864691136618808717
84919,6P-IT,excitatory_neuron,112543261910198412,864691136135418507
84920,6P-IT,excitatory_neuron,112613012178856956,864691135809437644
84921,astrocyte,nonneuron,112682624941886244,864691135571266341
84922,astrocyte,nonneuron,112753131192217224,864691135354939855
84923,6P-IT,excitatory_neuron,112965955411603250,864691135502070453
84925,6P-IT,excitatory_neuron,113176305662731848,864691135502740829
84926,6P-IT,excitatory_neuron,113175824693548304,864691135494981264
84927,6P-IT,excitatory_neuron,113175206218229032,864691135586093692
84928,MC,inhibitory_neuron,113245506242710716,864691135952912675
84929,6P-IT,excitatory_neuron,113388167876676928,864691136601585105
84930,6P-IT,excitatory_neuron,113386930925945867,864691136267322356
84931,MC,inhibitory_neuron,113388236529148326,864691135616745321
84932,6P-CT,excitatory_neuron,113457093444884279,864691135945456676
84933,oligo,nonneuron,113386930925803197,864691136084606828
84934,6P-IT,excitatory_neuron,113528493048001660,864691134918158602
84935,6P-IT,excitatory_neuron,113528699139634424,864691135800605538
84936,6P-IT,excitatory_neuron,113598655566971346,864691135571600365
84937,6P-IT,excitatory_neuron,113598037091360240,864691136088958007
84938,astrocyte,nonneuron,113738568488431701,864691136483859500
84939,6P-IT,excitatory_neuron,113739599213570330,864691135867570454
84940,microglia,nonneuron,113668680780704387,864691136309998938
84941,6P-IT,excitatory_neuron,113879855732409159,864691135987410179
84942,6P-IT,excitatory_neuron,113949949599014077,864691135374347720
84943,6P-CT,excitatory_neuron,113949193617631844,864691136085124716
84944,6P-IT,excitatory_neuron,114090824459286871,864691134965196575
84946,oligo,nonneuron,114089793666946604,864691136056387800
84947,6P-IT,excitatory_neuron,114090137264580510,864691135615119563
84948,6P-IT,excitatory_neuron,114230874819683568,864691136811821939
84949,6P-IT,excitatory_neuron,114302686606143750,864691136041934678
84950,6P-CT,excitatory_neuron,112119675055803740,864691135841781731
84951,6P-CT,excitatory_neuron,112119812561501834,864691136237529615
84952,6P-IT,excitatory_neuron,112190387397342542,864691135065850180
84953,6P-IT,excitatory_neuron,112261443402923571,864691135538685042
84954,OPC,nonneuron,112261787000686369,864691135012866454
84955,6P-IT,excitatory_neuron,112332361903166091,864691135754372045
84956,6P-IT,excitatory_neuron,112332567994565695,864691135969832805
84957,6P-CT,excitatory_neuron,112401905946694304,864691135618534287
84958,MC,inhibitory_neuron,112471656282568517,864691135686905824
84959,6P-IT,excitatory_neuron,112401974733260870,864691135182566914
84960,6P-IT,excitatory_neuron,112471656282820830,864691136389543696
84961,6P-IT,excitatory_neuron,112473030671807573,864691135775804077
84962,6P-IT,excitatory_neuron,112542918446781970,864691135968152522
84963,oligo,nonneuron,112542849593447618,864691135883875952
84964,oligo,nonneuron,112543468135644126,864691136723348989
84965,astrocyte,nonneuron,112753131259442977,864691135256289967
84967,6P-IT,excitatory_neuron,112824943179277315,864691135952728611
84968,6P-IT,excitatory_neuron,112965749253368028,864691135937204996
84969,MC,inhibitory_neuron,113036392942359615,864691136619235469
84970,6P-IT,excitatory_neuron,113105868333152183,864691135816451919
84971,oligo,nonneuron,113036392875464479,864691135939323393
84972,oligo,nonneuron,113036186783977586,864691136989962133
84973,oligo,nonneuron,113104700102058981,864691135181788674
84974,6P-CT,excitatory_neuron,113175137566072576,864691136273690381
84975,6P-IT,excitatory_neuron,113247018071509716,864691135468525964
84976,6P-IT,excitatory_neuron,113528286889896934,864691136363058402
84977,6P-IT,excitatory_neuron,113597281311259718,864691135738401905
84978,6P-CT,excitatory_neuron,113668543408766614,864691136329885418
84979,6P-IT,excitatory_neuron,113738293677610600,864691134885601786
84980,6P-CT,excitatory_neuron,113737950080469705,864691135783084595
84981,6P-IT,excitatory_neuron,113739118311687091,864691135367860729
84982,6P-IT,excitatory_neuron,113809006019369792,864691135654519746
84983,6P-IT,excitatory_neuron,113879512269265420,864691136085155692
84984,6P-IT,excitatory_neuron,113880542994393766,864691135940305153
84985,6P-IT,excitatory_neuron,113949399843378181,864691135865546629
84986,6P-CT,excitatory_neuron,113950774232819929,864691136011798435
84988,oligo,nonneuron,114091717946719098,864691135291750070
84989,6P-CT,excitatory_neuron,114160849740036713,864691136311792189
84990,6P-IT,excitatory_neuron,114160162545496313,864691135940486566
84991,6P-IT,excitatory_neuron,114162017971292544,864691135441413704
84992,6P-IT,excitatory_neuron,114231768173227819,864691136116948900
84993,6P-IT,excitatory_neuron,112049375164947039,864691136618442125
84994,6P-IT,excitatory_neuron,112120980859872281,864691136673269639
84995,6P-IT,excitatory_neuron,112120431103931275,864691135475436352
84996,oligo,nonneuron,112262268170969570,864691135382982635
84997,6P-IT,excitatory_neuron,112402799434144363,864691135213653888
84998,pericyte,nonneuron,112262405542764278,864691135383163115
84999,astrocyte,nonneuron,112402455836719254,864691136011005859
85000,6P-IT,excitatory_neuron,112613081099721865,864691135526073435
85001,6P-IT,excitatory_neuron,112683999532609207,864691135610261511
85002,6P-IT,excitatory_neuron,112754230904955555,864691135940479910
85003,6P-CT,excitatory_neuron,112682693929835449,864691136371557256
85004,OPC,nonneuron,113034949900629546,864691135502307421
85005,6P-IT,excitatory_neuron,113105662242145090,864691135100861728
85006,oligo,nonneuron,113105730961464139,864691136922756580
85007,6P-IT,excitatory_neuron,113247430589521850,864691135156567908
85008,oligo,nonneuron,113176099772648252,864691135939411713
85010,6P-IT,excitatory_neuron,113387137218743913,864691136451897343
85012,6P-IT,excitatory_neuron,113388168010934226,864691135135633177
85013,6P-IT,excitatory_neuron,113527805987466047,864691136444638851
85014,astrocyte,nonneuron,113457299871570734,864691135807377949
85015,6P-CT,excitatory_neuron,113669711774088252,864691136522373009
85016,6P-CT,excitatory_neuron,113809349683927471,864691136273729982
85017,astrocyte,nonneuron,113880611780959180,864691136723492861
85019,6P-CT,excitatory_neuron,114021555494996401,864691136943044831
85020,oligo,nonneuron,114019768721363203,864691135754021581
85021,6P-IT,excitatory_neuron,114161743227478707,864691135397217825
85022,6P-IT,excitatory_neuron,114090068813336461,864691136422814255
85023,oligo,nonneuron,114091924238961578,864691135440483400
85024,6P-CT,excitatory_neuron,114302274490653409,864691135323647644
85025,6P-IT,excitatory_neuron,112261649695942094,864691135644610031
85026,6P-IT,excitatory_neuron,112332156012930196,864691135737726852
85027,5P-NP,excitatory_neuron,112332774421409079,864691135407730377
85028,astrocyte,nonneuron,112402112373521324,864691135807232541
85029,6P-CT,excitatory_neuron,112472893434311413,864691136109832120
85030,6P-IT,excitatory_neuron,112473305684299375,864691135359644760
85031,6P-IT,excitatory_neuron,112542437611763770,864691135867505174
85032,6P-IT,excitatory_neuron,112682900155277528,864691136662901214
85033,6P-IT,excitatory_neuron,112753337552015801,864691135386304597
85034,oligo,nonneuron,112683930947304557,864691135837177747
85035,astrocyte,nonneuron,112753681149427461,864691135939366401
85036,6P-CT,excitatory_neuron,112825218124713697,864691136483907116
85037,6P-IT,excitatory_neuron,113036324424181061,864691135446418322
85038,6P-IT,excitatory_neuron,113035912107469110,864691135693682879
85040,OPC,nonneuron,113106761887954271,864691135385181781
85041,oligo,nonneuron,113245987547668986,864691136020314616
85042,BC,inhibitory_neuron,113317318364408318,864691135856301102
85043,5P-NP,excitatory_neuron,113386587530163805,864691136311783229
85044,6P-IT,excitatory_neuron,113316768608635076,864691136370820488
85045,6P-CT,excitatory_neuron,113387137353175864,864691135754475981
85046,6P-CT,excitatory_neuron,113386793755595132,864691135915993702
85047,6P-IT,excitatory_neuron,113669780560487785,864691135753636301
85048,6P-IT,excitatory_neuron,113879581056268533,864691135856553262
85049,6P-IT,excitatory_neuron,113879718562076546,864691136741186908
85050,6P-IT,excitatory_neuron,113949606269760109,864691135658814338
85051,6P-CT,excitatory_neuron,114021555562251365,864691136038175384
85052,astrocyte,nonneuron,114162155611377709,864691136118756888
85053,6P-IT,excitatory_neuron,114160437624553568,864691135772588619
85054,oligo,nonneuron,114230737649068454,864691135888514441
85055,6P-IT,excitatory_neuron,114231562283145003,864691135441499976
85056,6P-IT,excitatory_neuron,114230668930039109,864691135974423663
85057,6P-IT,excitatory_neuron,114302205905133999,864691135269811621
85058,6P-CT,excitatory_neuron,112261924707919435,864691135777900221
85059,astrocyte,nonneuron,112191212433263819,864691136723348221
85061,6P-CT,excitatory_neuron,112332499677626153,864691135404563438
85062,6P-CT,excitatory_neuron,112401287806674275,864691135699270946
85063,oligo,nonneuron,112402043788002995,864691136361341047
85064,BC,inhibitory_neuron,112401425312567857,864691136100337269
85065,6P-IT,excitatory_neuron,112472756129637515,864691135359561048
85066,6P-IT,excitatory_neuron,112472412532370390,864691135762424118
85067,6P-IT,excitatory_neuron,112471794057015263,864691135293836044
85068,6P-CT,excitatory_neuron,112543124806939345,864691136944889823
85069,6P-IT,excitatory_neuron,112614043373917216,864691135937803317
85070,6P-CT,excitatory_neuron,112753131594526110,864691135337703142
85071,pericyte,nonneuron,112752925436410338,864691135718478897
85072,6P-IT,excitatory_neuron,112823500271700560,864691136333766835
85073,6P-IT,excitatory_neuron,112894831088547629,864691135473103812
85074,6P-CT,excitatory_neuron,113104975248709946,864691135865582044
85075,microglia,nonneuron,113175756309734237,864691135776569440
85076,astrocyte,nonneuron,113317318431880432,864691135383242219
85077,6P-CT,excitatory_neuron,113386312853477024,864691135919062704
85078,oligo,nonneuron,113388168279322185,864691135468382802
85079,6P-IT,excitatory_neuron,113456681530597688,864691136903936178
85080,oligo,nonneuron,113669368378008576,864691135570680813
85082,6P-IT,excitatory_neuron,113809418604607770,864691135516895443
85083,6P-CT,excitatory_neuron,113808868848830394,864691136116183716
85084,6P-IT,excitatory_neuron,113810518116100891,864691135468329612
85085,5P-NP,excitatory_neuron,113879718696215082,864691136911962865
85086,6P-IT,excitatory_neuron,113951186952227230,864691135855598894
85087,6P-CT,excitatory_neuron,113950087373267709,864691136008476332
85088,6P-IT,excitatory_neuron,114091443337147042,864691135762600502
85089,6P-IT,excitatory_neuron,112191281153158268,864691136005674186
85090,6P-IT,excitatory_neuron,112190868902932990,864691136089894199
85091,6P-IT,excitatory_neuron,112190525305601580,864691136236670991
85092,6P-IT,excitatory_neuron,112189838044201930,864691136361867746
85093,oligo,nonneuron,112189906830791898,864691135617747343
85094,6P-IT,excitatory_neuron,112191968348008260,864691135698364693
85095,6P-IT,excitatory_neuron,112260962836355473,864691135618586511
85096,6P-IT,excitatory_neuron,112401287941236166,864691136194644712
85097,6P-IT,excitatory_neuron,112542369026863100,864691135490934119
85098,6P-IT,excitatory_neuron,112613081368217502,864691136296723739
85099,pericyte,nonneuron,112682556759495940,864691134519804819
85100,oligo,nonneuron,112824462478595265,864691136672689031
85101,6P-CT,excitatory_neuron,112894831222919112,864691136287304387
85103,astrocyte,nonneuron,112894968594981277,864691136390413183
85104,6P-IT,excitatory_neuron,112895174887210815,864691136236684303
85105,6P-IT,excitatory_neuron,113105800083379896,864691135345786783
85106,6P-IT,excitatory_neuron,113246193974328318,864691135502923189
85107,pericyte,nonneuron,113246400065704609,864691134834466826
85108,6P-IT,excitatory_neuron,113316700023659545,864691135851305927
85110,oligo,nonneuron,113388099626769225,864691135474678336
85111,6P-IT,excitatory_neuron,113597487872776134,864691135975315567
85112,oligo,nonneuron,113528287292607712,864691136378774485
85113,BPC,inhibitory_neuron,113739943347675244,864691136092240820
85114,6P-IT,excitatory_neuron,113738637677879729,864691135841759459
85115,6P-IT,excitatory_neuron,113738912488712848,864691137020458862
85116,6P-IT,excitatory_neuron,113740012067402476,864691136266406132
85117,oligo,nonneuron,113669712042770819,864691135657767554
85118,6P-IT,excitatory_neuron,113739943280924456,864691135292739254
85119,6P-IT,excitatory_neuron,113878825410162848,864691135654565826
85120,6P-IT,excitatory_neuron,113879856135601965,864691136013357720
85121,6P-IT,excitatory_neuron,113879512604816123,864691135762640438
85122,6P-IT,excitatory_neuron,113949537751601614,864691135334482409
85123,6P-IT,excitatory_neuron,113949675190836085,864691136723469053
85125,6P-IT,excitatory_neuron,114020456251899428,864691136488014354
85126,6P-IT,excitatory_neuron,114020456252107797,864691135865495173
85127,BC,inhibitory_neuron,114302480984402768,864691135383759339
85128,6P-IT,excitatory_neuron,114231081448307116,864691136483729964
85129,astrocyte,nonneuron,114232318398361787,864691134940393059
85130,oligo,nonneuron,112050406359638461,864691136483186220
85131,MC,inhibitory_neuron,112190181775813708,864691135661671664
85132,6P-CT,excitatory_neuron,112120294067979626,864691136143387444
85133,6P-CT,excitatory_neuron,112191350073603855,864691135850427847
85134,oligo,nonneuron,112402662464668013,864691136056309464
85135,oligo,nonneuron,112473443458688636,864691135493980816
85136,6P-CT,excitatory_neuron,112542437813125749,864691136143393588
85137,6P-CT,excitatory_neuron,112612119362989235,864691135919210160
85138,6P-CT,excitatory_neuron,112613287660710830,864691135865938053
85139,OPC,nonneuron,112543606111426565,864691136601796049
85140,oligo,nonneuron,112612943996735986,864691135925564430
85141,BC,inhibitory_neuron,112753063076643434,864691135305596583
85142,6P-CT,excitatory_neuron,112825081021266748,864691136935939295
85143,6P-IT,excitatory_neuron,113035568845250558,864691136066255256
85144,6P-CT,excitatory_neuron,113106555997791456,864691135304109991
85146,oligo,nonneuron,113176649864331121,864691136194012118
85147,6P-CT,excitatory_neuron,113245575499471200,864691135975321199
85148,6P-CT,excitatory_neuron,113246606291488971,864691135841884387
85149,astrocyte,nonneuron,113246194041389919,864691136031657659
85150,BPC,inhibitory_neuron,113316975102516917,864691134940641379
85151,6P-IT,excitatory_neuron,113387343779633032,864691135918783664
85152,6P-CT,excitatory_neuron,113457575152137350,864691135816449103
85153,6P-IT,excitatory_neuron,113458468505365017,864691136944751071
85154,6P-IT,excitatory_neuron,113528287493615034,864691134989281658
85155,6P-IT,excitatory_neuron,113668337720200136,864691135687679456
85156,6P-CT,excitatory_neuron,113739943481901466,864691136973699868
85157,oligo,nonneuron,113810312159360362,864691135945539620
85158,microglia,nonneuron,113951118434021472,864691136175048966
85159,pericyte,nonneuron,113950912208690998,864691135858491438
85160,6P-CT,excitatory_neuron,114161674910525152,864691135868538390
85161,6P-CT,excitatory_neuron,114160712771072782,864691136390360959
85162,6P-IT,excitatory_neuron,114301312887468637,864691135953424586
85163,6P-IT,excitatory_neuron,114302962021018563,864691136903532466
85164,6P-CT,excitatory_neuron,112050956250168910,864691136004764618
85165,6P-IT,excitatory_neuron,112120569012867983,864691136266754292
85167,OPC,nonneuron,112189906964927640,864691135772095819
85168,6P-CT,excitatory_neuron,112191968616435456,864691135291749814
85169,6P-CT,excitatory_neuron,112262062415448935,864691135383761387
85170,6P-CT,excitatory_neuron,112261169129388479,864691135394029813
85171,6P-IT,excitatory_neuron,112473512312584211,864691135696288666
85172,6P-IT,excitatory_neuron,112471450794909601,864691135684946615
85173,6P-IT,excitatory_neuron,112683037997187838,864691136237415183
85174,6P-IT,excitatory_neuron,112823363168501091,864691136024715065
85175,oligo,nonneuron,112753750338226164,864691135462687294
85176,6P-CT,excitatory_neuron,112895656058115354,864691135700702587
85177,astrocyte,nonneuron,112894556546485808,864691136194097622
85178,5P-ET,excitatory_neuron,113036393546237243,864691136134866315
85179,6P-IT,excitatory_neuron,112964444321047692,864691135614942411
85180,6P-IT,excitatory_neuron,112966093454665147,864691135701259387
85181,oligo,nonneuron,113105387900947259,864691135884375664
85182,6P-IT,excitatory_neuron,113175138170050720,864691135210962368
85183,6P-IT,excitatory_neuron,113246812517091453,864691135059442843
85184,6P-IT,excitatory_neuron,113245713072283014,864691136011672995
85185,6P-CT,excitatory_neuron,113247568498343121,864691136662511838
85186,6P-IT,excitatory_neuron,113388099828075570,864691135478642118
85188,6P-IT,excitatory_neuron,113739393793632350,864691135775779501
85189,6P-IT,excitatory_neuron,113738431653745765,864691135590771211
85190,6P-CT,excitatory_neuron,113669506152366598,864691135726392895
85191,6P-IT,excitatory_neuron,113810037415471549,864691135441286728
85192,6P-CT,excitatory_neuron,113809693817847493,864691137196953409
85193,6P-CT,excitatory_neuron,113809006623280621,864691135292644278
85194,6P-IT,excitatory_neuron,114161949855710610,864691135680944626
85195,6P-IT,excitatory_neuron,114160644118907708,864691135385846101
85196,6P-CT,excitatory_neuron,114231906216077486,864691135639007035
85197,astrocyte,nonneuron,114161675044730870,864691135740250987
85198,6P-IT,excitatory_neuron,114231287807732527,864691136903864242
85199,6P-IT,excitatory_neuron,112120431708158806,864691135451076548
85200,6P-CT,excitatory_neuron,112120362988477006,864691135569735558
85201,6P-IT,excitatory_neuron,112260550721258928,864691136099824245
85202,6P-IT,excitatory_neuron,112192037402969864,864691136482857516
85203,6P-IT,excitatory_neuron,112260825598923584,864691135696449434
85204,oligo,nonneuron,112190456921997869,864691135307110726
85205,oligo,nonneuron,112261993830383279,864691135212680576
85206,6P-IT,excitatory_neuron,112332293854851519,864691134885215226
85208,pericyte,nonneuron,112401906751588538,864691135884375664
85209,6P-IT,excitatory_neuron,112542919051183206,864691135684317682
85210,6P-IT,excitatory_neuron,112542094484380858,864691136371601800
85211,astrocyte,nonneuron,112613768831439915,864691136378786005
85212,6P-IT,excitatory_neuron,112895587405717940,864691135987741187
85213,6P-IT,excitatory_neuron,112894144363748022,864691135800051042
85214,6P-CT,excitatory_neuron,112965612552559154,864691135581948525
85215,6P-IT,excitatory_neuron,113035706418515441,864691135538958962
85217,6P-IT,excitatory_neuron,113177062449219239,864691136928535263
85218,6P-IT,excitatory_neuron,113175550620793497,864691135195450666
85219,OPC,nonneuron,113176031657174256,864691135386402433
85220,6P-CT,excitatory_neuron,113176169096240355,864691135386402433
85221,BC,inhibitory_neuron,113315944511748192,864691136925983818
85222,6P-IT,excitatory_neuron,113457712725524885,864691135715565850
85223,6P-CT,excitatory_neuron,113458537359281392,864691136521947793
85224,6P-CT,excitatory_neuron,113456956811252578,864691136619027853
85225,6P-IT,excitatory_neuron,113387756365128202,864691136365309047
85226,6P-IT,excitatory_neuron,113527806591689344,864691136011315619
85227,6P-CT,excitatory_neuron,113457231688885092,864691135509535241
85228,BC,inhibitory_neuron,113528493786489350,864691135855692590
85229,6P-IT,excitatory_neuron,113599206127920758,864691136109672376
85230,6P-IT,excitatory_neuron,113738088190213203,864691135585527164
85231,6P-CT,excitatory_neuron,113738912891178545,864691135786279876
85232,6P-IT,excitatory_neuron,114019838045064359,864691135463090750
85233,6P-IT,excitatory_neuron,114021556098902062,864691136144513076
85234,6P-CT,excitatory_neuron,114020731465343388,864691135983761315
85235,6P-CT,excitatory_neuron,114162156081323861,864691135468303244
85236,pericyte,nonneuron,114161812484179053,864691134650688801
85237,oligo,nonneuron,112189975885740824,864691135293046028
85239,6P-IT,excitatory_neuron,112191144250687649,864691135307319878
85240,6P-IT,excitatory_neuron,112402250349511516,864691135998913699
85241,6P-IT,excitatory_neuron,112401494502166835,864691135800569698
85242,6P-IT,excitatory_neuron,112542025831853472,864691135498503955
85243,oligo,nonneuron,112614181282512182,864691135293339404
85244,BC,inhibitory_neuron,112823981845257985,864691135684507063
85245,6P-IT,excitatory_neuron,112825287514825388,864691134965364255
85246,6P-IT,excitatory_neuron,112965750125542406,864691136297675547
85247,6P-CT,excitatory_neuron,113035706553035053,864691136951203295
85248,6P-CT,excitatory_neuron,113035362955688800,864691136109838776
85249,6P-CT,excitatory_neuron,113175481968299064,864691135974462575
85250,6P-CT,excitatory_neuron,112753407009388403,864691136109620920
85251,6P-IT,excitatory_neuron,113175138371279179,864691136136588413
85252,6P-IT,excitatory_neuron,113246056871188899,864691135660830704
85253,oligo,nonneuron,113176856357905360,864691136116182692
85254,6P-CT,excitatory_neuron,113456750786673861,864691136089383223
85255,6P-IT,excitatory_neuron,113458606212821616,864691135100130336
85256,6P-IT,excitatory_neuron,113245919499161691,864691135560499169
85257,astrocyte,nonneuron,113598450347659849,864691135991879617
85258,OPC,nonneuron,113740081122377873,864691135269813925
85260,6P-CT,excitatory_neuron,113808525721251586,864691135987395075
85261,6P-IT,excitatory_neuron,113879444288163084,864691136912084721
85262,6P-IT,excitatory_neuron,114020731532294173,864691136812313203
85263,oligo,nonneuron,114020113057335913,864691135974485871
85264,BPC,inhibitory_neuron,114019494582086095,864691136990834837
85265,6P-IT,excitatory_neuron,114160987984313628,864691135447060308
85266,6P-IT,excitatory_neuron,114373193661680725,864691136175085830
85267,6P-CT,excitatory_neuron,112191694073707223,864691135429470000
85268,6P-IT,excitatory_neuron,112049376037567876,864691135560528353
85269,6P-IT,excitatory_neuron,112190938092626827,864691135684323826
85270,pericyte,nonneuron,112402525361298818,864691135535419378
85271,OPC,nonneuron,112471382343965757,864691135269820581
85272,OPC,nonneuron,112541888526994318,864691135269820581
85273,OPC,nonneuron,112543812605684076,864691135981544448
85274,oligo,nonneuron,112613975258169851,864691135918305968
85275,6P-CT,excitatory_neuron,112754643960359400,864691135479100358
85276,6P-IT,excitatory_neuron,112823775820798569,864691136362414562
85277,MC,inhibitory_neuron,112965475381920347,864691136089973559
85278,6P-CT,excitatory_neuron,113176169297272340,864691136619292045
85280,oligo,nonneuron,113105800486361667,864691135278523041
85281,6P-IT,excitatory_neuron,113175825700107460,864691135737627268
85282,6P-CT,excitatory_neuron,113176512828067982,864691135491422695
85283,6P-CT,excitatory_neuron,113456544762531402,864691135081741815
85284,6P-IT,excitatory_neuron,113527325823586302,864691135292284854
85285,6P-IT,excitatory_neuron,113597900659000242,864691135059404443
85286,6P-IT,excitatory_neuron,113738913092528431,864691135374193864
85287,oligo,nonneuron,113739187970354284,864691135575139614
85288,6P-IT,excitatory_neuron,113880269056165078,864691135777896125
85289,MC,inhibitory_neuron,114021281355461228,864691135740298388
85290,MC,inhibitory_neuron,114161125490441117,864691135565331479
85291,astrocyte,nonneuron,114089932112822104,864691135494079888
85292,6P-CT,excitatory_neuron,114161950191336056,864691135468013964
85293,6P-IT,excitatory_neuron,114302618892876074,864691136100702581
85294,6P-IT,excitatory_neuron,114301038345178509,864691136209042364
85295,6P-CT,excitatory_neuron,112049719635058107,864691135889326729
85296,6P-CT,excitatory_neuron,112190044873379886,864691135718797361
85297,6P-CT,excitatory_neuron,112332362842879169,864691135278568097
85298,6P-IT,excitatory_neuron,112471382411148987,864691135403748590
85299,6P-IT,excitatory_neuron,112472069605876968,864691135163310637
85301,6P-CT,excitatory_neuron,112683381929967599,864691135783097651
85302,6P-CT,excitatory_neuron,112824050765732842,864691136011888803
85303,6P-CT,excitatory_neuron,112965819046067657,864691136274006797
85304,6P-CT,excitatory_neuron,113035844126316642,864691134940788067
85306,astrocyte,nonneuron,113245919633431505,864691135013027318
85307,microglia,nonneuron,113386313524325827,864691136084466028
85308,6P-IT,excitatory_neuron,113387138091426121,864691136602704337
85309,6P-CT,excitatory_neuron,113458262816468406,864691135565469783
85310,6P-CT,excitatory_neuron,113597282317842480,864691135952829475
85311,6P-CT,excitatory_neuron,113667925873290891,864691135359756888
85312,6P-IT,excitatory_neuron,113810243976317694,864691135334789097
85313,pericyte,nonneuron,113809281903708428,864691134831878402
85314,oligo,nonneuron,113879925525892393,864691135939366657
85315,6P-CT,excitatory_neuron,114301107198806247,864691135952322851
85316,OPC,nonneuron,112262748938993223,864691136024312889
85317,6P-IT,excitatory_neuron,112966230222281780,864691135475380288
85318,6P-CT,excitatory_neuron,113318348821237885,864691135374238408
85319,5P-NP,excitatory_neuron,114373811264484069,864691136105893081
85320,6P-IT,excitatory_neuron,112192380329134468,864691135991872449
85321,5P-NP,excitatory_neuron,112544773805917808,864691134885680634
85322,OPC,nonneuron,112544705086198855,864691135968152522
85323,6P-IT,excitatory_neuron,112684961538134618,864691136483405868
85325,6P-IT,excitatory_neuron,113247980210927874,864691137197672513
85326,oligo,nonneuron,113388374102398556,864691136577975828
85327,6P-IT,excitatory_neuron,113388305382782027,864691135273142033
85328,6P-IT,excitatory_neuron,113951942530862508,864691135986418432
85329,6P-CT,excitatory_neuron,113951530214185549,864691136723595517
85330,6P-IT,excitatory_neuron,112122011651889017,864691136050831347
85331,6P-IT,excitatory_neuron,112192105518300002,864691134885160698
85332,6P-IT,excitatory_neuron,112333736359661048,864691135428499248
85333,6P-IT,excitatory_neuron,112403417976370652,864691135374358216
85334,OPC,nonneuron,112474542567656292,864691136065962904
85335,astrocyte,nonneuron,113037011484703933,864691135345144991
85336,astrocyte,nonneuron,113107105417901481,864691135360138055
85337,astrocyte,nonneuron,113037217710308692,864691135291783350
85338,6P-CT,excitatory_neuron,113248461314798967,864691135407595977
85339,6P-IT,excitatory_neuron,113810930231604047,864691134965359391
85340,6P-IT,excitatory_neuron,113811342615790762,864691134989215098
85341,6P-IT,excitatory_neuron,114092267769603893,864691135516683731
85342,6P-CT,excitatory_neuron,114163392427861096,864691135749448489
85343,6P-CT,excitatory_neuron,114303030404767703,864691135346161823
85344,astrocyte,nonneuron,114374429940774395,864691135291783350
85346,oligo,nonneuron,114303030471526709,864691134884787706
85347,6P-CT,excitatory_neuron,112122355316727177,864691134965352991
85348,astrocyte,nonneuron,112122080505743685,864691135272625681
85349,6P-CT,excitatory_neuron,112544224251330623,864691135867381270
85350,oligo,nonneuron,112473924293430737,864691135915162982
85351,6P-IT,excitatory_neuron,112826111477912421,864691136267086324
85352,6P-IT,excitatory_neuron,113248598887681244,864691135374488649
85353,astrocyte,nonneuron,113318761473534593,864691135654595778
