pre_pt_root_id,post_pt_root_id,n
864691135838220435,864691136741223260,1
864691135838220947,864691136742438492,1
864691135838363283,864691136745644004,1
864691135838440595,864691136741465692,1
864691135838494867,864691136725878269,5
864691135838494867,864691136741531228,1
864691135838640275,864691136741444444,6
864691135838648467,864691136741497180,1
864691135838648467,864691136741531228,2
864691135838672019,864691136740406108,1
864691135839146131,864691136741530460,1
864691135839272851,864691136732973422,2
864691135839276947,864691136724121853,1
864691135839413395,864691136741465692,1
864691135839413395,864691136741530460,1
864691135839418259,864691136741476444,1
864691135839577235,864691136724382973,1
864691135839577235,864691136741991772,1
864691135839577235,864691136745644004,1
864691135839630227,864691136724472317,1
864691135839630227,864691136740888156,1
864691135839630227,864691136742071900,1
864691135839630227,864691136743343452,1
864691135839753363,864691136743296484,1
864691135839753363,864691136758865774,2
864691135839955347,864691136741774684,1
864691135839984531,864691136724540157,1
864691135840082835,864691136725868541,1
864691135840082835,864691136740406108,1
864691135840097427,864691136742921308,1
864691135841039331,864691136743402862,1
864691135841059811,864691136724121853,1
864691135841073635,864691136743424348,2
864691135841169379,864691136724687613,1
864691135841329891,864691136740841564,2
864691135841354979,864691136732833902,1
864691135841410787,864691136724121853,1
864691135841410787,864691136732263542,1
864691135841410787,864691136741533532,1
864691135841410787,864691136742047324,1
864691135841654243,864691136740460636,3
864691135841674723,864691136740886108,1
864691135841756899,864691136724575741,1
864691135841821667,864691136740886108,1
864691135841858787,864691136740835932,1
864691135841903843,864691136741465692,1
864691135841926627,864691136755547502,1
864691135841934819,864691136732833902,1
864691135842153187,864691136742800476,1
864691135842153187,864691136744961252,1
864691135842153187,864691136745644004,1
864691135842153187,864691136746178532,1
864691135842670819,864691136741444444,3
864691135842670819,864691136755312238,1
864691135842677987,864691136741444444,1
864691135842920419,864691136724382973,1
864691135842920419,864691136724511485,2
864691135842920419,864691136741497180,1
864691135842920419,864691136741531228,1
864691135842920419,864691136742071900,1
864691135842984931,864691136732973422,1
864691135843118051,864691136724121853,6
864691135843118051,864691136724441085,1
864691135843242211,864691136741774684,2
864691135843301603,864691136740406108,1
864691135843337187,864691136743147612,1
864691135843338979,864691136725773053,1
864691135843338979,864691136741323612,1
864691135847908446,864691136743402862,1
864691135847913566,864691136724624125,1
864691135847916126,864691136732833902,2
864691135847924318,864691136732833902,1
864691135847930206,864691136724880893,1
864691135847931998,864691136724334845,1
864691135847931998,864691136740440412,1
864691135847970910,864691136736141422,1
864691135847984478,864691136723596797,1
864691135847984478,864691136741455196,3
864691135847984478,864691136741532764,1
864691135847984478,864691136741533532,1
864691135847984478,864691136741756252,2
864691135848030814,864691136740924764,1
864691135848041822,864691136740891740,1
864691135848300382,864691136724441085,2
864691135848300382,864691136741533532,1
864691135848306526,864691136725134589,1
864691135848308830,864691136740924764,2
864691135848308830,864691136741182812,1
864691135848308830,864691136741497692,2
864691135848375134,864691136741476444,1
864691135848572510,864691136724542973,1
864691135848578142,864691136732833902,1
864691135848592734,864691136746178532,1
864691135848628574,864691136740835932,1
864691135848766558,864691136741533532,1
864691135848842590,864691136724334845,1
864691135848842590,864691136740886108,1
864691135848843870,864691136741530460,1
864691135848851038,864691136736141422,1
864691135848858206,864691136740924764,1
864691135848866398,864691136740924764,1
864691135848874846,864691136742047324,1
864691135848923486,864691136724441085,1
864691135849040990,864691136741774684,1
864691135849078622,864691136724121853,1
864691135849261662,864691136732833902,1
864691135849378142,864691136725773053,1
864691135849450334,864691136741444444,1
864691135849487966,864691136725356541,1
864691135849720670,864691136736141422,2
864691135849720670,864691136741455196,1
864691135849720670,864691136741532764,3
864691135849720670,864691136741756252,1
864691135849768798,864691136725391357,2
864691135849909598,864691136741530460,1
864691135850036830,864691136725391357,1
864691135850408391,864691136740924764,1
864691135850448583,864691136725391357,1
864691135850448583,864691136741182812,1
864691135850460871,864691136740891740,1
864691135850467271,864691136743424348,1
864691135850468039,864691136724121853,1
864691135850850247,864691136741465692,1
864691135850850247,864691136745644004,1
864691135850986183,864691136724121853,1
864691135850986183,864691136742047324,1
864691135850992327,864691136723596797,2
864691135850997447,864691136724121853,1
864691135851031495,864691136724153853,1
864691135851044551,864691136740798556,1
864691135851046087,864691136725878269,1
864691135851311303,864691136724441085,1
864691135851491783,864691136723598077,1
864691135851598535,864691136740924764,1
864691135851599303,864691136725868541,1
864691135851599303,864691136742800476,1
864691135851601095,864691136724880893,1
864691135851605447,864691136732833902,1
864691135851754695,864691136724023037,1
864691135853267655,864691136743147612,1
864691135855565614,864691136743402862,1
864691135855572014,864691136724121853,2
864691135855594030,864691136741323612,1
864691135855595566,864691136739030126,1
864691135855595566,864691136741221468,1
864691135855607598,864691136741285468,1
864691135855627310,864691136724066557,1
864691135855645998,864691136741532764,1
864691135855649326,864691136740835932,1
864691135855656494,864691136740433756,1
864691135855659054,864691136741465692,1
864691135855675950,864691136741182812,1
864691135855692590,864691136741221468,3
864691135855692590,864691136741455196,1
864691135855692590,864691136741533532,9
864691135855692590,864691136741756252,2
864691135855692590,864691136743402862,2
864691135855890478,864691136743169372,1
864691135856037166,864691136740460636,1
864691135856142126,864691136723598077,1
864691135856142382,864691136740924764,1
864691135856317486,864691136741991772,1
864691135856611374,864691136744961252,1
864691135856639534,864691136725391357,1
864691135856700462,864691136723596797,1
864691135856735534,864691136732833902,1
864691135856792110,864691136724687613,1
864691135856792110,864691136740841564,2
864691135856903214,864691136736141422,1
864691135856903214,864691136742047324,1
864691135856967982,864691136740924764,1
864691135857081902,864691136740460636,1
864691135857206062,864691136740406108,1
864691135857207086,864691136725773053,1
864691135857326638,864691136743169372,1
864691135857450030,864691136724121853,4
864691135857554734,864691136740433756,1
864691135857647406,864691136725868541,1
864691135857647406,864691136741444444,2
864691135857647406,864691136743296484,4
864691135857724206,864691136732973422,1
864691135857806382,864691136740798556,1
864691135857834542,864691136741444444,1
864691135857976366,864691136724624125,1
864691135858009390,864691136742071900,5
864691135858216494,864691136742921308,3
864691135858282030,864691136741774684,1
864691135858282030,864691136742921308,3
864691135858298670,864691136724540157,4
864691135858363694,864691136741774684,1
864691135858363694,864691136743169372,2
864691135858363694,864691136743424348,2
864691135858395950,864691136732973422,1
864691135858491438,864691136724121853,2
864691135858491438,864691136724441085,3
864691135858491438,864691136724542973,2
864691135858491438,864691136725356541,1
864691135858491438,864691136725391357,1
864691135858491438,864691136725773053,5
864691135858491438,864691136725878269,2
864691135858491438,864691136732833902,1
864691135858491438,864691136740406108,2
864691135858491438,864691136740798556,1
864691135858491438,864691136740891740,2
864691135858491438,864691136741182812,2
864691135858491438,864691136741221468,1
864691135858491438,864691136741444444,1
864691135858491438,864691136741465692,1
864691135858491438,864691136741497180,1
864691135858491438,864691136741539420,1
864691135858491438,864691136741756252,1
864691135858491438,864691136741991772,2
864691135858491438,864691136742071900,1
864691135858491438,864691136742921308,2
864691135858491438,864691136743424348,1
864691135858529326,864691136741774684,1
864691135858641454,864691136741182812,1
864691135858641454,864691136741444444,1
864691135858670696,864691136740798556,1
864691135858671464,864691136741221468,1
864691135858709096,864691136743402862,1
864691135859005288,864691136724121853,1
864691135859005288,864691136741497692,5
864691135859118440,864691136741182812,1
864691135859122280,864691136743296484,1
864691135859478632,864691136736141422,1
864691135859602792,864691136725391357,1
864691135859618664,864691136742248046,1
864691135859698024,864691136736141422,1
864691135859705192,864691136724542973,1
864691135860215400,864691136732263542,3
864691135860215400,864691136740835932,2
864691135860215400,864691136742071900,2
864691135860515432,864691136725391357,1
864691135860948072,864691136725391357,1
864691135860948072,864691136725878269,1
864691135860948072,864691136741182812,6
864691135860948072,864691136742438492,1
864691135860994664,864691136740402524,1
864691135864072318,864691136741465692,1
864691135864362878,864691136724687613,2
864691135864363134,864691136736141422,1
864691135864373118,864691136725773053,1
864691135864373118,864691136741539420,1
864691135864485502,864691136724441085,2
864691135864485502,864691136742047324,1
864691135864507006,864691136724121853,9
864691135864519294,864691136739030126,1
864691135864519294,864691136743070062,1
864691135864519294,864691136743402862,1
864691135864679900,864691136740416092,1
864691135864699612,864691136741756252,1
