arm,run,phase,after_trial,rate_cond,rate_noncond,B0_cond,B0_noncond,R_cond,R_noncond
D_abl,2,ext,7,80.0,65.57422969187675,81.18466898954705,66.68534080298787,0.9854077253218883,0.9833380005600671
D_abl,2,ext,8,81.84668989547039,67.00280112044818,81.18466898954705,66.68534080298787,1.0081545064377682,1.0047605712685521
D_abl,3,baseline,0,80.59233449477352,65.91036414565828,81.13821138211382,66.78804855275445,0.9932722588033209,0.9868586607018035
D_abl,3,baseline,1,81.46341463414635,67.08683473389357,81.13821138211382,66.78804855275445,1.0040080160320641,1.0044736474206626
D_abl,3,baseline,2,81.35888501742161,67.3669467787115,81.13821138211382,66.78804855275445,1.002719725164615,1.008667691877534
D_abl,3,acq,1,79.75609756097562,63.865546218487395,81.13821138211382,66.78804855275445,0.9829659318637275,0.9562421361666432
D_abl,3,acq,2,81.95121951219512,66.9747899159664,81.13821138211382,66.78804855275445,1.0100200400801602,1.0027960296379141
D_abl,3,acq,3,80.38327526132404,65.71428571428572,81.13821138211382,66.78804855275445,0.9906956770684225,0.9839228295819935
D_abl,3,acq,4,81.25435540069687,66.33053221288516,81.13821138211382,66.78804855275445,1.0014314342971657,0.9931497273871103
D_abl,3,acq,6,79.79094076655052,64.70588235294119,81.13821138211382,66.78804855275445,0.9833953621528772,0.9688242695372571
D_abl,3,acq,8,80.45296167247388,65.4341736694678,81.13821138211382,66.78804855275445,0.9915545376467221,0.9797287851251223
D_abl,3,acq,10,80.06968641114983,65.74229691876752,81.13821138211382,66.78804855275445,0.9868308044660751,0.9843422340276807
D_abl,3,acq,12,81.0452961672474,66.33053221288516,81.13821138211382,66.78804855275445,0.9988548525622676,0.9931497273871103
D_abl,3,ext,1,79.51219512195122,64.59383753501402,81.13821138211382,66.78804855275445,0.9799599198396793,0.9671466517545086
D_abl,3,ext,2,80.52264808362371,65.85434173669469,81.13821138211382,66.78804855275445,0.9924133982250216,0.9860198518104293
D_abl,3,ext,3,80.52264808362371,65.49019607843138,81.13821138211382,66.78804855275445,0.9924133982250216,0.9805675940164965
D_abl,3,ext,4,81.0801393728223,65.71428571428572,81.13821138211382,66.78804855275445,0.9992842828514171,0.9839228295819935
D_abl,3,ext,5,80.66202090592334,65.18207282913166,81.13821138211382,66.78804855275445,0.9941311193816204,0.9759541451139381
D_abl,3,ext,6,80.66202090592334,66.33053221288516,81.13821138211382,66.78804855275445,0.9941311193816204,0.9931497273871103
D_abl,3,ext,7,81.63763066202091,67.08683473389357,81.13821138211382,66.78804855275445,1.0061551674778129,1.0044736474206626
D_abl,3,ext,8,80.83623693379792,66.66666666666667,81.13821138211382,66.78804855275445,0.9962782708273691,0.9981825807353557
S_abl,0,baseline,0,80.41811846689896,65.77030812324931,80.34843205574913,65.77964519140991,1.0008673026886383,0.9998580553584101
S_abl,0,baseline,1,80.06968641114983,65.49019607843138,80.34843205574913,65.77964519140991,0.9965307892454467,0.9955997161107167
S_abl,0,baseline,2,80.55749128919861,66.07843137254903,80.34843205574913,65.77964519140991,1.002601908065915,1.004542228530873
S_abl,0,acq,1,74.91289198606272,65.29411764705883,80.34843205574913,65.77964519140991,0.9323503902862099,0.9926188786373312
S_abl,0,acq,2,69.1637630662021,66.44257703081233,80.34843205574913,65.77964519140991,0.8607979184735474,1.0100780695528742
S_abl,0,acq,3,63.344947735191646,65.18207282913166,80.34843205574913,65.77964519140991,0.7883781439722464,0.9909155429382539
S_abl,0,acq,4,58.08362369337979,64.25770308123249,80.34843205574913,65.77964519140991,0.7228967909800521,0.9768630234208656
S_abl,0,acq,6,49.47735191637631,63.38935574229693,80.34843205574913,65.77964519140991,0.6157849089332177,0.9636621717530163
S_abl,0,acq,8,43.20557491289199,64.78991596638656,80.34843205574913,65.77964519140991,0.5377276669557676,0.9849538679914832
S_abl,0,acq,10,38.29268292682927,64.00560224089637,80.34843205574913,65.77964519140991,0.476582827406765,0.9730305180979417
S_abl,0,acq,12,35.95818815331011,62.324929971988794,80.34843205574913,65.77964519140991,0.4475281873373808,0.9474804826117812
S_abl,0,ext,1,36.376306620209064,63.669467787114854,80.34843205574913,65.77964519140991,0.45273200346921083,0.9679205110007096
